u_id	f_id	score	actual name	result name
1184	/m/0jfwq	382.708923	Marlboro College	Marlboro College
1185	/m/07dfv8	317.725433	Mars Hill University	Mars Hill College
1186	/m/05m9d6	482.575531	Martin Luther College	Martin Luther College
1187	/m/042d5c	486.325684	Martin Methodist College	Martin Methodist College
1188	/m/02zg4q	332.300323	Martin University	University of Tennessee at Martin
1189	/m/03m5h6	529.549683	Mary Baldwin College	Mary Baldwin College
1190	/m/05jw19	378.500763	Marygrove College	Marygrove College
1191	/m/05l0ry	374.74176	Marylhurst University	Marylhurst University
1192	/m/060bzn	597.657349	Marymount Manhattan College	Marymount Manhattan College
1193	/m/033s3h	436.933899	Maryville College	Maryville College
1194	/m/0bq1cy	406.051422	Marywood University	Marywood University
1195	/m/0788m6	828.333435	Massachusetts College of Art and Design	Massachusetts College of Art
1196	/m/04vwz2	641.532959	Massachusetts College of Liberal Arts	Massachusetts College of Liberal Arts
1197	/m/0cqj1g	888.272766	Massachusetts College of Pharmacy and Health Sciences	Massachusetts College of Pharmacy and Health Sciences
1198	/m/072g9j	571.370056	Massachusetts Maritime Academy	Massachusetts Maritime Academy
1199	/m/02yrlr	477.479523	Master's College and Seminary	Master's College
1200	/m/04p1g_	490.269653	Mayville State University	Mayville State University
1201	/m/0clvm_w	449.559387	McKendree University	McKendree University
1202	/m/04pkl7	427.588531	McMurry University	McMurry University
1203	/m/02zkz7	683.956238	McNeese State University	McNeese State University
1204	/m/0fqckm	393.284882	McPherson College	McPherson College
1205	/m/02jjrb	405.17804	Medaille College	Medaille College
1206	/m/03gqp5	742.243713	Medical University of South Carolina	Medical University of South Carolina
1207	/m/022jr5	717.854919	Memorial University of Newfoundland	Memorial University of Newfoundland
1208	/m/02ck63	469.418701	Memphis College of Art	Memphis College of Art
1209	/m/084wcs	426.766266	Menlo College	Menlo College
1210	/m/038133	423.483032	Mercy College	Mercy College
1211	/m/0clvnmr	496.323212	Mercy College of Health Sciences	Mercy College of Health Sciences
1212	/m/07ymzn	197.358978	Mercy College of Ohio	Mercy College of Northwest Ohio
1213	/m/04985n	450.353882	Mercyhurst University	Mercyhurst University
1214	/m/03f43j	484.415924	Merrimack College	Merrimack College
1215	/m/021nbr	460.90332	Messiah College	Messiah College
1216	/m/02fgdx	665.435364	Methodist University	Southern Methodist University
1217	/m/0fd6_b	562.314026	Metropolitan College of New York	Metropolitan College of New York
1218	/m/01jlrt	580.528564	Metropolitan State University	Metropolitan State University
1219	/m/02kvm_	456.082123	Metropolitan State University of Denver	Metropolitan State College of Denver
1220	/m/061s54	990.74292	Miami Dade College	Miami Dade College
1221	/m/03mhg2x	722.505188	Miami International University of Art & Design	Miami International University of Art & Design
1222	/m/09813x	308.733856	Mid-America Christian University	Mid-American Christian University
1223	/m/07dhtr	546.423279	Mid-Atlantic Christian University	Mid-Atlantic Christian University
1224	/m/0bv41_	463.900238	Mid-Continent University	Mid-Continent University
1225	/m/025y7d	103.314362	Middle Georgia State College	Middle Georgia College
1226	/m/02zc7f	952.616272	Middle Tennessee State University	Middle Tennessee State University
1227	/m/02qzh8f	418.97171	Midland College	Midland College
1228	/m/046lb6	383.550476	Midland University	Midland University
1229	/m/07k5c65	317.292267	Midstate College	Midstate College
1230	/m/08p7gf	365.553162	Midway College	Midway College
1231	/m/03dywv	633.54718	Midwestern State University	Midwestern State University
1232	/m/071d9q	405.235504	Miles College	Miles College
1233	/m/09l4v4	700.043213	Millersville University of Pennsylvania	Millersville University of Pennsylvania
1234	/m/05cdzm	401.510651	Milligan College	Milligan College
1235	/m/04c969	471.707062	Millikin University	Millikin University
1236	/m/0288zy	489.999603	Mills College	Mills College
1237	/m/0f2lw0	583.290222	Milwaukee Institute of Art and Design	Milwaukee Institute of Art & Design
1238	/m/03nm0d	724.624329	Minneapolis College of Art and Design	Minneapolis College of Art and Design
1239	/m/02xw0n	1137.703491	Minnesota State University--Mankato	Minnesota State University, Mankato
1240	/m/02xw0_	782.450867	Minnesota State University--Moorhead	Minnesota State University Moorhead
1241	/m/027df3	585.891052	Minot State University	Minot State University
1242	/m/08xjzq	213.229782	Misericordia University	College Misericordia
1243	/m/01qfbg	449.03656	Mississippi College	Mississippi College
1244	/m/06kjlb	528.063477	Mississippi University for Women	Mississippi University for Women
1245	/m/0bs3w5	500.610535	Missouri Baptist University	Missouri Baptist University
1246	/m/05kb_g	736.252136	Missouri Southern State University	Missouri Southern State University
1247	/m/019pwv	997.21344	Missouri State University	Missouri State University
1248	/m/025z9kb	592.335266	Missouri Valley College	Missouri Valley College
1249	/m/05kc17	730.673706	Missouri Western State University	Missouri Western State University
1250	/m/02j07k	371.325836	Mitchell College	Mitchell College
1251	/m/06w3d6	392.949799	Molloy College	Molloy College
1252	/m/01605c	454.93335	Monmouth College	Monmouth College
1253	/m/03816s	398.164062	Monroe College	Monroe College
1254	/m/032kcc	1110.142334	Montana State University--Billings	Montana State University - Billings
1255	/m/0n6hp	882.000732	Montana State University--Northern	Montana State University - Northern
1256	/m/01vr72	987.538879	Monterrey Institute of Technology and Higher Education--Monterrey	Monterrey Institute of Technology and Higher Education
1257	/m/05tvkg	363.555756	Montreat College	Montreat College
1258	/m/06nzh3	463.944641	Montserrat College of Art	Montserrat College of Art
1259	/m/01flrh	622.386841	Moody Bible Institute	Moody Bible Institute
1260	/m/0919wd	667.943237	Moore College of Art & Design	Moore College of Art and Design
1261	/m/02pf10	467.85144	Moravian College	Moravian College
1262	/m/0sxgh	733.326294	Morgan State University	Morgan State University
1263	/m/0f34v4	341.85556	Morris College	Morris College
1264	/m/02r5r1	263.02005	Morrisville State College	State University of New York at Morrisville
1265	/m/0cbhgq	474.51358	Mount Aloysius College	Mount Aloysius College
1266	/m/0clvtns	289.938293	Mount Angel Seminary	Mount Angel Seminary
1267	/m/0clvt3g	456.657776	Mount Carmel College of Nursing	Mount Carmel College of Nursing
1268	/m/0p7tb	730.860413	Mount Holyoke College	Mount Holyoke College
1269	/m/04cwk0	522.569885	Mount Ida College	Mount Ida College
1270	/m/02qv5c	445.85199	Mount Marty College	Mount Marty College
1271	/m/07v8kl	250.296127	Mount Mary University	Mount Mary College
1272	/m/0616sq	529.055176	Mount Olive College	Mount Olive College
1273	/m/0b5cvt	323.799591	Mount St. Mary College	Mount Saint Mary College
1274	/m/03jsrt	598.851562	Mount St. Mary's College	Mount St. Mary's College
1275	/m/03jjh2	545.366394	Mount St. Mary's University	Mount Saint Mary's University
1276	/m/06j6jn	670.93158	Mount Vernon Nazarene University	Mount Vernon Nazarene University
1277	/m/02qn7vj	241.295593	Mount Washington College	Hesser College
1278	/m/07yyt9	199.496933	Multnomah University	Multnomah Bible College and Biblical Seminary
1279	/m/03ffrk	421.802887	Muskingum University	Muskingum University
1280	/m/035n2s	432.011475	Naropa University	Naropa University
1281	/m/06397b	534.01123	National American University	National American University
1282	/m/0clw50m	484.632111	National Graduate School of Quality Management	National Graduate School of Quality Management
1283	/m/03gxb4	451.645569	National Hispanic University	National Hispanic University
1284	/m/08pz2w	457.290802	National Labor College	National Labor College
1285	/m/01pxcf	873.195068	National University	Australian National University
1286	/m/06lp4j	545.375061	National-Louis University	National-Louis University
1287	/m/08qt8_	420.186157	Nazarene Bible College	Nazarene Bible College
1288	/m/0cwsyt	457.038361	Nazareth College	Nazareth College, Rochester
1289	/m/0fl8c2	439.191956	Nebraska Methodist College	Nebraska Methodist College
1290	/m/04_xw0	577.112671	Nebraska Wesleyan University	Nebraska Wesleyan University
1291	/m/06vm1s	417.308472	Neumann University	Neumann University
1292	/m/03jpmp	492.073669	Nevada State College	Nevada State College
1293	/m/025r1t	604.073853	New College of Florida	New College of Florida
1294	/m/08sr6c	561.000061	New England College	New England College
1295	/m/031n8c	995.979553	New England Conservatory of Music	New England Conservatory of Music
1296	/m/03d405k	575.705627	New England Institute of Art	New England Institute of Art
1297	/m/0ffkcx	604.075562	New England Institute of Technology	New England Institute of Technology
1298	/m/01r4mx	748.473145	New Jersey City University	New Jersey City University
1299	/m/08y_qb	715.35791	New Mexico Highlands University	New Mexico Highlands University
1300	/m/0225x9	839.148132	New Mexico Institute of Mining and Technology	New Mexico Institute of Mining and Technology
1301	/m/07p7yr	807.184326	New Orleans Baptist Theological Seminary	New Orleans Baptist Theological Seminary
1302	/m/03cfts	1000.830933	New York Institute of Technology	New York Institute of Technology
1303	/m/046lfq	423.665344	Newberry College	Newberry College
1304	/m/0d9z4d	362.822845	Newbury College	Newbury College
1305	/m/05vbq0	377.518738	Newman University	Newman University
1306	/m/02j4r3	502.474487	Niagara University	Niagara University
1307	/m/02zkw9	645.28241	Nicholls State University	Nicholls State University
1308	/m/0cp41w	397.600616	Nichols College	Nichols College
1309	/m/02z43f	672.276855	Norfolk State University	Norfolk State University
1310	/m/0269kx	1118.750244	North Carolina Central University	North Carolina Central University
1311	/m/07nxcp	640.653748	North Carolina Wesleyan College	North Carolina Wesleyan College
1312	/m/0590nq	591.801941	North Central College	North Central College
1313	/m/07wmdl	501.044983	North Central University	North Central University
1314	/m/025xlxk	539.509094	North Greenville University	North Greenville University
1315	/m/02k5n5	595.695496	North Park University	North Park University
1316	/m/02wzfhn	380.841309	Northcentral University	Northcentral University
1317	/m/068q16	622.163879	Northeastern Illinois University	Northeastern Illinois University
1318	/m/03pjnf	618.818481	Northeastern State University	Northeastern State University
1319	/m/03p35n	638.722717	Northern Kentucky University	Northern Kentucky University
1320	/m/05gx7	704.003845	Northern Michigan University	Northern Michigan University
1321	/m/02x4wy4	580.219482	Northern New Mexico College	Northern New Mexico College
1322	/m/05jk4j	560.196533	Northern State University	Northern State University
1323	/m/08qqb8	388.157715	Northland College	Northland College
1324	/m/074lkb	276.219513	Northwest Christian University	Northwest Christian College
1325	/m/04jhhtm	687.921326	Northwest Florida State College	Northwest Florida State College
1326	/m/04g5g8	835.341309	Northwest Missouri State University	Northwest Missouri State University
1327	/m/03wy3k	551.671997	Northwest Nazarene University	Northwest Nazarene University
1328	/m/026p2f	403.700287	Northwest University	Northwest University
1329	/m/027y36f	614.311035	Northwestern Health Sciences University	Northwestern Health Sciences University
1330	/m/05859c	666.252747	Northwestern Oklahoma State University	Northwestern Oklahoma State University
1331	/m/019tfm	860.921143	Northwestern State University of Louisiana	Northwestern State University
1332	/m/04bymm	509.512848	Northwood University	Northwood University
1333	/m/06j6wl	423.867859	Notre Dame College of Ohio	Notre Dame College
1334	/m/092j8p	847.013672	Notre Dame de Namur University	Notre Dame de Namur University
1335	/m/04hybc	391.32373	Notre Dame of Maryland University	College of Notre Dame of Maryland
1336	/m/02x60g	1285.289551	Nova Scotia College of Art and Design	Nova Scotia College of Art and Design University
1337	/m/062ns0	392.992645	Nyack College	Nyack College
1338	/m/026tkqd	502.096008	Oakland City University	Oakland City University
1339	/m/02g8jt	666.810608	Oakland University	Oakland University
1340	/m/04cz4r	306.364746	Oakwood University	Oakwood College
1341	/m/0pb5s3f	404.488892	Oglala Lakota College	Oglala Lakota College
1342	/m/015kpp	463.39035	Oglethorpe University	Oglethorpe University
1343	/m/03cjf7t	499.455627	Ohio Christian University	Ohio Christian University
1344	/m/05vq69	560.858765	Ohio Dominican University	Ohio Dominican University
1345	/m/06mwdn	466.957489	Ohio Valley University	Ohio Valley University
1346	/m/03hvk2	716.015564	Ohio Wesleyan University	Ohio Wesleyan University
1347	/m/09qmsn	619.486572	Oklahoma Baptist University	Oklahoma Baptist University
1348	/m/0d5jxq	558.298828	Oklahoma Christian University	Oklahoma Christian University
1349	/m/035wtd	685.972046	Oklahoma City University	Oklahoma City University
1350	/m/02662sv	509.366699	Oklahoma State University Institute of Technology--Okmulgee	Oklahoma State University-Okmulgee
1351	/m/04d_x2	667.753174	Oklahoma State University--Oklahoma City	Oklahoma State University–Oklahoma City
1352	/m/04f0wp	495.745575	Oklahoma Wesleyan University	Oklahoma Wesleyan University
1353	/m/03zz4c	403.563873	Olivet College	Olivet College
1354	/m/0330qx	598.178711	Olivet Nazarene University	Olivet Nazarene University
1355	/m/0799k8	379.240845	Olympic College	Olympic College
1356	/m/02rlrtx	595.672791	Oregon College of Art and Craft	Oregon college of art & craft
1357	/m/05l0dl	1095.443115	Oregon Health and Science University	Oregon Health & Science University
1358	/m/05cwl_	765.333557	Otis College of Art and Design	Otis College of Art and Design
1359	/m/011kn2	490.080017	Ottawa University	University of Ottawa
1360	/m/0br4tb	317.508789	Otterbein University	Otterbein University
1361	/m/01t4_8	574.869812	Ouachita Baptist University	Ouachita Baptist University
1362	/m/0ckbml	672.743164	Our Lady of Holy Cross College	Our Lady of Holy Cross College
1363	/m/0ckbw_	563.02948	Our Lady of the Lake College	Our Lady of the Lake College
1364	/m/0ccw5l	657.874573	Our Lady of the Lake University	Our Lady of the Lake University
1365	/m/05zz47	623.752747	Pacific Northwest College of Art	Pacific Northwest College of Art
1366	/m/08n1n8	454.610291	Pacific Oaks College	Pacific Oaks College
1367	/m/035774	562.440918	Pacific Union College	Pacific Union College
1368	/m/0c6sh7	388.659485	Paine College	Paine College
1369	/m/04ctkj	712.813538	Palm Beach Atlantic University	Palm Beach Atlantic University
1370	/m/026dw21	523.775513	Palmer College of Chiropractic	Palmer College of Chiropractic
1371	/m/01jq34	822.545288	Park University	University of Maryland, College Park
1372	/m/080b1cd	313.835846	Parker University	Parker University
1373	/m/02z4y9h	350.014099	Patten University	Patten University
1374	/m/02r5ns	504.674896	Paul Smith's College	Paul Smith's College
1375	/m/0g5_n5	336.703033	Peirce College	Peirce College
1376	/m/088tx8	342.433502	Peninsula College	Peninsula College
1377	/m/06v5pm	543.651367	Pennsylvania College of Art and Design	Pennsylvania College of Art and Design
1378	/m/058f22	530.782104	Pennsylvania College of Technology	Pennsylvania College of Technology
1379	/m/08768q	622.957764	Pennsylvania State University--Erie, The Behrend College	Penn State Erie, The Behrend College
1380	/m/085w68	143.625977	Pennsylvania State University--Harrisburg	Penn State Harrisburg
1381	/m/0d1rhf	533.218567	Peru State College	Peru State College
1382	/m/06v_pw	393.455566	Pfeiffer University	Pfeiffer University
1383	/m/07tds	581.167847	Philadelphia University	University of Pennsylvania
1384	/m/0b4v6_	493.933075	Philander Smith College	Philander Smith College
1385	/m/06xp6f	404.32019	Piedmont College	Piedmont College
1386	/m/04x24m	501.062592	Pine Manor College	Pine Manor College
1387	/m/04kn17	645.180725	Pittsburg State University	Pittsburg State University
1388	/m/02g45h	466.601746	Pitzer College	Pitzer College
1389	/m/02rqrs9	304.481476	Plaza College	Plaza College
1390	/m/077v4q	774.463196	Point Loma Nazarene University	Point Loma Nazarene University
1391	/m/02srbb	589.474548	Point Park University	Point Park University
1392	/m/04ymwf	413.304047	Point University	High Point University
1393	/m/021q2j	1161.669312	Polytechnic Institute of New York University	Polytechnic Institute of New York University
1394	/m/0cz61q	836.05542	Pontifical Catholic University of Puerto Rico	Pontifical Catholic University of Puerto Rico
1395	/m/069bq3	471.548065	Pontifical College Josephinum	Pontifical College Josephinum
1396	/m/02hp85	397.000244	Post University	Post University
1397	/m/02x2w7g	301.453064	Potomac College	Potomac College
1398	/m/07f9lq	816.916565	Prairie View A&M University	Prairie View A&M University
1399	/m/03bmmc	1004.379883	Pratt Institute	Pratt Institute
1400	/m/06js09	385.569061	Prescott College	Prescott College
1401	/m/0c1wm0	338.423523	Presentation College	Presentation College
1402	/m/04lsvw	385.740265	Principia College	Principia College
1403	/m/043sg_	382.403534	Puerto Rico Conservatory of Music	Conservatory of Music of Puerto Rico
1404	/m/0234_c	544.054688	Purchase College--SUNY	State University of New York at Purchase
1405	/m/09rppz	550.232422	Purdue University--Calumet	Purdue University Calumet
1406	/m/0bp8yw	603.953552	Purdue University--North Central	Purdue University North Central
1407	/m/08j8x9	623.007202	Queens University of Charlotte	Queens University of Charlotte
1408	/m/03p37s	429.441437	Quincy University	Quincy University
1409	/m/0196sy	546.150208	Radford University	Radford University
1410	/m/0270c84	408.733398	Randolph College	Randolph College
1411	/m/0g_cm6	419.345917	Ranken Technical College	Ranken Technical College
1412	/m/0f7s3z	443.277527	Regent's American College London	Regent's American College London
1413	/m/0bn3hs	394.080994	Regis College	Regis College
1414	/m/08_n4m	215.537354	Reinhardt University	Reinhardt College
1415	/m/0clvqq5	325.959534	Research College of Nursing	Research College of Nursing
1416	/m/0clvn4k	235.219604	Resurrection University	Resurrection University
1417	/m/06q47x	796.599182	Richmond--The American International University in London	Richmond American International University
1418	/m/03ryds	483.650696	Ringling College of Art and Design	Ringling School of Art and Design
1419	/m/0k1k6	495.870667	Roanoke College	Roanoke College
1420	/m/026m0nc	461.172302	Robert B. Miller College	Robert B. Miller College
1421	/m/04510r	326.038696	Robert Morris University - Chicago, IL	Robert Morris College
1422	/m/04510r	10	Robert Morris University - Moon Township, PA	Robert Morris College
1423	/m/029wyv	530.144897	Roberts Wesleyan College	Roberts Wesleyan College
1424	/m/036mjy	359.111176	Rochester College	Rochester College
1425	/m/0l0wv	1098.997803	Rochester Institute of Technology	Rochester Institute of Technology
1426	/m/05v84x	397.206329	Rockford University	Rockford University
1427	/m/06sgl7	525.233521	Rocky Mountain College	Rocky Mountain College
1428	/m/05j6xb	712.440308	Rocky Mountain College of Art and Design	Rocky Mountain College of Art and Design
1429	/m/04m5kh	615.375977	Roger Williams University	Roger Williams University
1430	/m/05pc4w	530.330811	Rogers State University	Rogers State University
1431	/m/02h659	551.123901	Rollins College	Rollins College
1432	/m/04ztyr	735.455811	Rosalind Franklin University of Medicine and Science	Rosalind Franklin University of Medicine and Science
1433	/m/0fvr_n	378.676453	Rosemont College	Rosemont College
1434	/m/0c0b79	386.210205	Rush University	Rush University
1435	/m/0clf7n	376.741241	Rust College	Rust College
1436	/m/074p4b	906.985046	Rutgers, the State University of New Jersey--Camden	Rutgers-Camden
1437	/m/0gf14	616.17334	Ryerson University	Ryerson University
1438	/m/03hk0td	549.814941	Sacred Heart Major Seminary	Sacred Heart Major Seminary
1439	/m/04gz95	793.824646	Saginaw Valley State University	Saginaw Valley State University
1440	/m/0252ym	396.448151	Salem College	Salem College
1441	/m/04pvh0	533.48053	Salem International University	Salem International University
1442	/m/0780xj	619.330139	Salem State University	Salem State University
1443	/m/07vv0r	437.962341	Salish Kootenai College	Salish Kootenai College
1444	/m/02qxg5d	254.67572	Samuel Merritt University	Samuel Merritt College
1445	/m/09j1zb	639.373047	San Diego Christian College	San Diego Christian College
1446	/m/01xk7r	883.899536	San Francisco Art Institute	San Francisco Art Institute
1447	/m/057dm9	709.155701	San Francisco Conservatory of Music	San Francisco Conservatory of Music
1448		0	Sanford College of Nursing	No result
1449	/m/027xx3	895.543762	Santa Clara University	Santa Clara University
1450	/m/02ms6l	770.701782	Santa Fe University of Art and Design	Santa Fe University of Art and Design
1451	/m/01rtm4	922.026123	Sarah Lawrence College	Sarah Lawrence College
1452	/m/03jhs7	1095.805664	Savannah College of Art and Design	Savannah College of Art and Design
1453	/m/03xnjy	644.795654	Savannah State University	Savannah State University
1454	/m/0bjqh	1245.511475	School of the Art Institute of Chicago	School of the Art Institute of Chicago
1455	/m/01hb1t	962.453735	School of Visual Arts	School of Visual Arts
1456	/m/06l6nx	378.914581	Schreiner University	Schreiner University
1457	/m/02dmch	451.1073	Scripps College	Scripps College
1458	/m/01hyks	570.201843	Seton Hill University	Seton Hill University
1459	/m/02w26k	463.306946	Shaw University	Shaw University
1460	/m/035vyj	543.557373	Shawnee State University	Shawnee State University
1461	/m/05mgfj	448.383667	Shenandoah University	Shenandoah University
1462	/m/048lyc	446.25296	Shepherd University	Shepherd University
1463	/m/01jn0v	420.518799	Shimer College	Shimer College
1464	/m/0601rr	651.142151	Shippensburg University of Pennsylvania	Shippensburg University of Pennsylvania
1465	/m/073d6w	426.63443	Shorter University	Shorter University
1466	/m/01pdf0	486.030334	Siena College	Siena College
1467	/m/09v50n	481.387848	Sierra Nevada College	Sierra Nevada College
1468	/m/04xkv6	440.743591	Silver Lake College	Silver Lake College
1469	/m/0h0ly0	534.021606	Simmons College	Simmons College
1470	/m/071_8	1154.835205	Simon Fraser University	Simon Fraser University
1471	/m/06d3n0	358.91098	Simpson University	Simpson University
1472	/m/0clvvx3	354.961212	Sinte Gleska University	Sinte Gleska University
1473	/m/077kfc	407.735443	Sitting Bull College	Sitting Bull College
1474	/m/035gt8	499.225433	Skidmore College	Skidmore College
1475	/m/04wgdx	820.718384	Slippery Rock University of Pennsylvania	Slippery Rock University of Pennsylvania
1476	/m/01kvrz	720.070129	Smith College	Smith College
1477	/m/05cz3c	490.918213	Sojourner-Douglass College	Sojourner-Douglass College
1478	/m/025vsqs	530.045532	Soka University of America	Soka University of America
1479	/m/033q4k	702.526489	Sonoma State University	Sonoma State University
1480	/m/0clvvzj	256.306183	South College	South College
1481	/m/02r4cx	642.555786	South Seattle Community College	South Seattle Community College
1482	/m/0h6sy3	511.18689	South Texas College	South Texas College
1483	/m/039l1r	491.578583	South University	Sewanee, The University of the South
1484	/m/02zgk4	897.612976	Southeast Missouri State University	Southeast Missouri State University
1485	/m/07_pb4	721.104736	Southeastern Oklahoma State University	Southeastern Oklahoma State University
1486	/m/05d_lm	440.557281	Southeastern University	Nova Southeastern University
1487	/m/03hhs8	525.634155	Southern Adventist University	Southern Adventist University
1488	/m/07dr45	561.81781	Southern Arkansas University	Southern Arkansas University
1489	/m/06msjp	795.502014	Southern Baptist Theological Seminary	Southern Baptist Theological Seminary
1490	/m/03tmkg	729.453308	Southern California Institute of Architecture	Southern California Institute of Architecture
1491	/m/02f4s3	1478.732544	Southern Illinois University--Carbondale	Southern Illinois University Carbondale
1492	/m/04qspr	1227.632446	Southern Illinois University--Edwardsville	Southern Illinois University Edwardsville
1493	/m/06hf4j	604.631287	Southern Nazarene University	Southern Nazarene University
1494	/m/01nyq0	760.768677	Southern Polytechnic State University	Southern Polytechnic State University
1495	/m/03x33n	952.167175	Southern University and A&M College	Southern University and A&M College
1496	/m/09j0nm	470.091736	Southern University--New Orleans	Southern University at New Orleans
1497	/m/02m41x	473.232513	Southern Vermont College	Southern Vermont College
1498	/m/0c341_	489.825714	Southern Wesleyan University	Southern Wesleyan University
1499	/m/03gssq	536.054443	Southwest Baptist University	Southwest Baptist University
1500	/m/02xw1b	699.217285	Southwest Minnesota State University	Southwest Minnesota State University
1501	/m/02qdsnc	200.605133	Southwest University of Visual Arts	The Art Center Design College
1502	/m/04nh9x	457.298279	Southwestern Adventist University	Southwestern Adventist University
1503	/m/03zl22	596.350464	Southwestern Assemblies of God University	Southwestern Assemblies of God University
1504	/m/02z8cv	420.789093	Southwestern Christian College	Southwestern Christian College
1505	/m/099dnr	449.371399	Southwestern Christian University	Southwestern Christian University
1506	/m/0dndw2	713.342224	Southwestern Oklahoma State University	Southwestern Oklahoma State University
1507	/m/048grk	482.945404	Southwestern University	Southwestern University
1508	/m/072p91	380.740326	Spalding University	Spalding University
1509	/m/029x7p	541.516724	Spring Arbor University	Spring Arbor University
1510	/m/037p_w	623.743469	Spring Hill College	Spring Hill College
1511	/m/05fs24	603.828369	Springfield College	Springfield College
1512	/m/03nsp_5	212.844864	St. Anthony College of Nursing	Saint Anthony College of Nursing
1513	/m/02wzy_n	426.261383	St. Augustine College	St. Augustine College
1514	/m/09w0fj	303.312286	St. Augustine's University	St. Augustine's College
1515	/m/02l1fn	657.066589	St. Bonaventure University	St. Bonaventure University
1516	/m/0bv2wv	247.207855	St. Catharine College	Saint Catharine College
1517	/m/0411n85	370.209595	St. Catherine University	St. Catherine University
1518	/m/05mwtgd	583.274109	St. Charles Borromeo Seminary	St. Charles Borromeo Seminary
1519	/m/02xv_z	872.628967	St. Cloud State University	St. Cloud State University
1520	/m/01x0jp	661.359985	St. Edward's University	St. Edward's University
1521	/m/064dyn	571.558899	St. Francis College	Saint Francis University
1522		0	St. Francis Medical Center College of Nursing	No result
1523	/m/064dyn	383.335754	St. Francis University	Saint Francis University
1524	/m/09yvtz	431.958069	St. Gregory's University	St. Gregory's University
1525	/m/06ykp	643.721741	St. John Fisher College	Saint John Fisher College
1526	/m/02x0s88	306.590515	St. John Vianney College Seminary	Saint John Vianney College Seminary
1527	/m/027h2p	402.549622	St. John's College - Annapolis, MD	St. John's College, U.S.
1528	/m/027h2p	941.43396	St. John's College - Santa Fe, NM	St. John's College, U.S.
1529	/m/0clvn30	142.60408	St. John's College - Springfield, IL	St Johns College
1530	/m/01g4c1	674.387573	St. John's University - Collegeville, MN	College of Saint Benedict
1531	/m/01jzyx	568.787109	St. John's University - Queens, NY	St. John's University
1532	/m/0dpn12	255.748886	St. Joseph Seminary College	Saint Joseph Seminary College
1533	/m/03p1tb	209.366821	St. Joseph's College - Rensselaer, IN	Saint Joseph's College, Indiana
1534	/m/02bhj4	10	St. Joseph's College - Standish, ME	Saint Joseph's University
1535	/m/03p1pf	493.712341	St. Joseph's College New York	St. Joseph's College
1536	/m/02bhj4	533.171143	St. Joseph's University	Saint Joseph's University
1537	/m/02q636	683.068726	St. Lawrence University	St. Lawrence University
1538	/m/02ws5h	365.015717	St. Leo University	Saint Leo University
1539	/m/08wtb9	580.247803	St. Louis College of Pharmacy	St. Louis College of Pharmacy
1540		0	St. Luke's College of Health Sciences	No result
1541	/m/0bdfpf	476.448334	St. Martin's University	St. Martin's University
1542	/m/01tntf	731.379456	St. Mary's College	Saint Mary's College of California
1543	/m/01tntf	717.657898	St. Mary's College of California	Saint Mary's College of California
1544	/m/01q9x9	702.467468	St. Mary's College of Maryland	St. Mary's College of Maryland
1545	/m/05t_dp	547.608459	St. Mary's Seminary and University	St. Mary's Seminary and University
1546	/m/04pmt5	463.65332	St. Mary's University of Minnesota	Saint Mary's University of Minnesota
1547	/m/0m2_n	562.283691	St. Mary's University of San Antonio	St. Mary's University, Texas
1548	/m/08ldcq	557.055725	St. Mary-of-the-Woods College	Saint Mary-of-the-Woods College
1549	/m/01lckm	605.738525	St. Michael's College	University of St. Michael's College
1550	/m/03hf35	596.228516	St. Norbert College	St. Norbert College
1551	/m/06f0mf	421.294342	St. Paul's College	St. Paul's College, Sydney
1552	/m/01r4jy	343.475342	St. Peter's University	Saint Peter's College, New Jersey
1553	/m/06t0hd	579.05896	St. Petersburg College	St. Petersburg College
1554	/m/03bcpj	649.41449	St. Thomas Aquinas College	St. Thomas Aquinas College
1555	/m/0l07h	389.124756	St. Vincent College	Saint Vincent College
1556	/m/0460f3	582.86969	St. Xavier University	St. Xavier University
1557	/m/02zkpf	1226.735474	Stephen F. Austin State University	Stephen F. Austin State University
1558	/m/058z2d	529.871826	Stephens College	St. Stephen's College, Delhi
1559	/m/04px0z	475.843292	Sterling College - Sterling, KS	Sterling College
1560	/m/04px0z	10	Sterling College - Craftsbury Common, VT	Sterling College
1561	/m/016sd3	550.912354	Stetson University	Stetson University
1562	/m/04hy37	424.292786	Stevenson University	Stevenson University
1563	/m/04k0bn	400.220673	Stillman College	Stillman College
1564	/m/071vbm	458.010376	Stonehill College	Stonehill College
1565	/m/01vrdk	521.62616	Suffolk University	Suffolk University
1566	/m/032c4q	709.033264	Sul Ross State University	Sul Ross State University
1567	/m/042nh2	369.270325	Sullivan University	Sullivan University
1568	/m/02r5qq	419.402161	SUNY College of Agriculture and Technology--Cobleskill	State University of New York at Cobleskill
1569	/m/02np87	399.712555	SUNY College of Technology--Alfred	Alfred State College
1570	/m/02q5v6	90.003441	SUNY College of Technology--Canton	State University of New York at Canton
1571	/m/02r93z	60.974548	SUNY College of Technology--Delhi	State University of New York at Delhi
1572	/m/02m990	425.211853	SUNY College--Old Westbury	State University of New York at Old Westbury
1573	/m/02m94y	308.109955	SUNY College--Potsdam	State University of New York at Potsdam
1574	/m/06_g9g	695.990723	SUNY Downstate Medical Center	SUNY Downstate Medical Center
1575	/m/02m9jp	419.401215	SUNY Empire State College	Empire State College
